id, date, year, unknown1, make, model, spec, type, color, transmission, rim, style, size, mile, zip, state
73182,2/10/2010,2006,4,DODGE,DURANGO 2WD V6,SXT,4D SUV 3.7L,BLUE,AUTO,Alloy,AMERICAN,MEDIUM SUV,13463,30212,GA
73183,2/10/2010,2002,8,MERCURY,SABLE,LS,4D SEDAN LS PREMIUM,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,5681,30212,GA
73184,2/10/2010,2007,3,SATURN,ION,2,4D SEDAN LEVEL 2,GREEN,AUTO,Alloy,AMERICAN,MEDIUM,10427,30212,GA
73185,2/10/2010,2002,8,FORD,ESCAPE 2WD V6,XLS,4D CUV 3.0L XLS,RED,AUTO,Alloy,AMERICAN,SMALL SUV,6663,30212,GA
73186,2/10/2010,2006,4,SATURN,ION,2,4D SEDAN LEVEL 2,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,8097,30212,GA
73187,2/10/2010,2005,5,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L,GREEN,AUTO,Covers,AMERICAN,VAN,7890,30212,GA
73188,2/10/2010,2005,5,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,Covers,TOP LINE ASIAN,MEDIUM,10162,30212,GA
73189,2/10/2010,2007,3,CHEVROLET,COBALT,LS,2D COUPE,RED,AUTO,Alloy,AMERICAN,COMPACT,7617,30212,GA
73190,2/10/2010,2005,5,CHRYSLER,SEBRING V6,Tou,4D SEDAN LXI,GREY,AUTO,Alloy,AMERICAN,MEDIUM,7249,30212,GA
73191,2/10/2010,2005,5,MAZDA,TRIBUTE 2WD 4C,i,4D SPORT UTILITY I,SILVER,AUTO,NULL,OTHER ASIAN,SMALL SUV,9044,30212,GA
73192,2/10/2010,2005,5,SATURN,L SERIES,L30,4D SEDAN L300,BLUE,AUTO,NULL,AMERICAN,MEDIUM,8009,30212,GA
73193,2/10/2010,2007,3,DODGE,CALIBER,Bas,4D WAGON,GREY,AUTO,Covers,AMERICAN,MEDIUM,10846,30212,GA
73194,2/10/2010,2003,7,BUICK,CENTURY V6,Cus,4D SEDAN CUSTOM,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,6339,30212,GA
73195,2/10/2010,2006,4,JEEP,GRAND CHEROKEE 2WD V,Lar,4D WAGON LAREDO,BLACK,AUTO,Alloy,AMERICAN,MEDIUM SUV,15639,30212,GA
73196,2/17/2010,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,GREY,AUTO,Alloy,OTHER ASIAN,MEDIUM,10391,30212,GA
73197,2/17/2010,2006,4,PONTIAC,GRAND PRIX,GT,4D SEDAN GT,WHITE,AUTO,NULL,AMERICAN,LARGE,10898,30212,GA
73198,2/17/2010,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,GREY,AUTO,Covers,AMERICAN,MEDIUM,12322,30212,GA
73199,2/17/2010,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,WHITE,AUTO,Alloy,AMERICAN,COMPACT,9464,30212,GA
73200,2/17/2010,2004,6,PONTIAC,SUNFIRE,SE,2D COUPE,SILVER,AUTO,Alloy,AMERICAN,COMPACT,6331,30212,GA
73201,2/17/2010,2004,6,CHRYSLER,SEBRING 4C,LX,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,8049,30212,GA
73202,2/17/2010,2006,4,JEEP,COMMANDER 2WD V6,Bas,4D WAGON,BLUE,AUTO,NULL,AMERICAN,LARGE SUV,16563,30212,GA
73203,2/17/2010,2005,5,DODGE,MAGNUM V6,SE,WAGON 2.7L,WHITE,AUTO,Covers,AMERICAN,SPECIALTY,11043,30212,GA
73204,2/17/2010,2006,4,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,BLUE,AUTO,Alloy,AMERICAN,CROSSOVER,14105,30212,GA
73205,2/17/2010,2005,5,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,Covers,AMERICAN,MEDIUM,8027,30212,GA
73206,2/17/2010,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,8802,30212,GA
73207,2/17/2010,2006,4,SUZUKI,RENO,,4D SEDAN,SILVER,MANUAL,Covers,OTHER ASIAN,COMPACT,7287,30212,GA
73208,2/17/2010,2006,4,CHRYSLER,PT CRUISER,Lim,4D SEDAN,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,8670,30212,GA
73209,2/17/2010,2005,5,NISSAN,SENTRA,Bas,4D SEDAN 1.8,BLUE,AUTO,Covers,TOP LINE ASIAN,COMPACT,7074,30212,GA
73210,2/17/2010,2006,4,FORD,FOCUS,ZX4,4D SEDAN ZX4,GOLD,AUTO,Covers,AMERICAN,COMPACT,8701,30212,GA
73211,2/17/2010,2005,5,CHRYSLER,SEBRING V6,GTC,2D CONVERTIBLE GTC,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,9228,30212,GA
73212,2/17/2010,2007,3,CHEVROLET,MALIBU V6,LT,4D SEDAN LT,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,11286,30212,GA
73213,2/17/2010,2005,5,DODGE,DURANGO 2WD V8,ST,4D SUV 4.7L ST,RED,AUTO,Covers,AMERICAN,MEDIUM SUV,11265,30212,GA
73214,2/17/2010,2005,5,PONTIAC,G6 V6,GT,4D SEDAN GT,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,9450,30212,GA
73215,2/17/2010,2003,7,CHEVROLET,TRACKER 2WD V6,LT,4D SUV HARDTOP 2.5L LT,BLUE,AUTO,Alloy,AMERICAN,SMALL SUV,7775,30212,GA
73216,2/24/2010,2007,3,DODGE,CALIBER,Bas,4D WAGON,SILVER,AUTO,Covers,AMERICAN,MEDIUM,10868,30212,GA
73217,2/24/2010,2004,6,CHRYSLER,SEBRING 4C,Bas,2D CONVERTIBLE,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,9064,30212,GA
73218,2/24/2010,2005,5,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,MAROON,AUTO,Alloy,AMERICAN,MEDIUM SUV,10385,30212,GA
73219,2/24/2010,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT,BLACK,AUTO,Alloy,AMERICAN,LARGE,7374,30212,GA
73220,2/24/2010,2005,5,DODGE,NEON,SE,4D SEDAN,BLUE,AUTO,Covers,AMERICAN,COMPACT,6647,30212,GA
73221,2/24/2010,2005,5,FORD,FOCUS,ZX4,4D SEDAN ZX4,GREEN,AUTO,Alloy,AMERICAN,COMPACT,7077,30212,GA
73222,2/24/2010,2006,4,FORD,TAURUS,SE,4D SEDAN SE,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,7874,30212,GA
73223,2/24/2010,2007,3,PONTIAC,G6 V6,Bas,4D SEDAN SE1,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,12880,30212,GA
73224,2/24/2010,2007,3,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,GREY,AUTO,Alloy,AMERICAN,MEDIUM SUV,17228,30212,GA
73225,2/24/2010,2005,5,CHRYSLER,PT CRUISER,Tou,4D SEDAN,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,7728,30212,GA
73226,2/24/2010,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,Covers,AMERICAN,LARGE,10715,30212,GA
73227,2/24/2010,2006,4,CHEVROLET,AVALANCHE 1500 2WD V,150,4D SUV-PICKUP 5.3L,BLUE,AUTO,Alloy,AMERICAN,LARGE TRUCK,19162,30212,GA
73228,2/24/2010,2004,6,GMC,ENVOY XL 2WD 6C,SLE,4D UTILITY 4.2L SLE,BLACK,AUTO,Alloy,AMERICAN,MEDIUM SUV,12194,30212,GA
73229,2/24/2010,2006,4,CHRYSLER,300,Lim,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,SPECIALTY,14308,30212,GA
73230,2/24/2010,2007,3,PONTIAC,G6 V6,Bas,4D SEDAN SE1,RED,AUTO,Alloy,AMERICAN,MEDIUM,12225,30212,GA
73231,2/24/2010,2004,6,CHEVROLET,TRAILBLAZER 2WD 6C,Nor,4D SUV 4.2L LS,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,9950,30212,GA
73232,2/24/2010,2003,7,JEEP,GRAND CHEROKEE 2WD 6,Lar,4D WAGON LAREDO,WHITE,AUTO,NULL,AMERICAN,MEDIUM SUV,8352,30212,GA
73233,2/24/2010,2005,5,CHEVROLET,COBALT,Bas,4D SEDAN,RED,AUTO,NULL,AMERICAN,COMPACT,7198,30212,GA
73234,2/24/2010,2005,5,CHRYSLER,300,Tou,4D SEDAN,PURPLE,AUTO,Alloy,AMERICAN,SPECIALTY,11326,30212,GA
73235,2/24/2010,2005,5,DODGE,DURANGO 4WD V8,SLT,4D SUV 5.7L SLT,WHITE,AUTO,Alloy,AMERICAN,MEDIUM SUV,13693,30212,GA
73236,2/13/2009,2003,6,FORD,EXPEDITION 2WD V8 5.,XLT,4D SUV 5.4L XLT,BLUE,AUTO,Alloy,AMERICAN,LARGE SUV,8685,32219,FL
73237,2/13/2009,2004,5,CHEVROLET,1500 SILVERADO PICKU,Bas,REG CAB 4.3L LS,GREY,AUTO,Covers,AMERICAN,LARGE TRUCK,5373,32219,FL
73238,2/13/2009,2006,3,KIA,SPORTAGE 2WD 4C 2.0L,LX,4D SPORT UTILITY LX,BLUE,AUTO,Alloy,OTHER ASIAN,SMALL SUV,8102,32219,FL
73239,2/13/2009,2005,4,JEEP,LIBERTY 2WD V6 3.7L,Ren,4D SUV RENEGADE,BLACK,AUTO,Alloy,AMERICAN,SMALL SUV,9546,32219,FL
73240,2/13/2009,2005,4,HYUNDAI,ACCENT MFI I-4 1.6L,GLS,2D HATCHBACK,GREY,MANUAL,Covers,OTHER ASIAN,COMPACT,4293,32219,FL
73241,2/13/2009,2006,3,NISSAN,TITAN PICKUP 2WD V8,LE,CREW CAB 5.6L LE,GREY,AUTO,Alloy,TOP LINE ASIAN,LARGE TRUCK,15256,32219,FL
73242,2/13/2009,2003,6,CHEVROLET,TAHOE 2WD 4.8L V8 SF,LS,4D SUV 4.8L,GREY,AUTO,Covers,AMERICAN,LARGE SUV,8615,32219,FL
73243,2/13/2009,2005,4,DODGE,DURANGO 2WD V6 3.7L,ST,4D SUV 3.7L,MAROON,AUTO,NULL,AMERICAN,MEDIUM SUV,7863,32219,FL
73244,2/13/2009,2006,3,DODGE,CHARGER 3.5L V6 EFI,Bas,4D SEDAN,BLACK,AUTO,Covers,AMERICAN,SPECIALTY,11059,32219,FL
73245,2/13/2009,2004,5,FORD,EXPLORER 4WD V6 4.0L,XLS,4D SUV 4.0L SPORT TRAC,GREEN,AUTO,Covers,AMERICAN,MEDIUM SUV,11059,32219,FL
73246,2/13/2009,2004,5,FORD,EXPLORER 2WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,WHITE,AUTO,NULL,AMERICAN,MEDIUM SUV,5655,32219,FL
73247,2/13/2009,2004,5,JEEP,GRAND CHEROKEE 2WD 6,Lar,4D WAGON,BLUE,AUTO,Alloy,AMERICAN,MEDIUM SUV,7204,32219,FL
73248,2/13/2009,2006,3,CHEVROLET,UPLANDER FWD V6 3.5L,LS,PASSENGER EXT 3.5L,SILVER,AUTO,Covers,AMERICAN,VAN,8673,32219,FL
73249,2/13/2009,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,WHITE,AUTO,Covers,AMERICAN,LARGE,8222,32219,FL
73250,2/13/2009,2005,4,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,WHITE,AUTO,Covers,AMERICAN,SPECIALTY,7685,32219,FL
73251,2/13/2009,2006,3,HYUNDAI,SONATA V6 3.3L V6 MP,GLS,4D SEDAN GLS,PURPLE,AUTO,Alloy,OTHER ASIAN,MEDIUM,9967,32219,FL
73252,2/13/2009,2005,4,DODGE,DAKOTA PICKUP 2WD V8,SLT,QUAD CAB 4.7L,WHITE,AUTO,Covers,AMERICAN,SMALL TRUCK,10031,32219,FL
73253,2/13/2009,2006,3,DODGE,DURANGO 2WD V8 4.7L,Adv,4D SUV 4.7L ADVENTURER,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,12239,32219,FL
73254,2/13/2009,2004,5,CHRYSLER,PACIFICA FWD 3.5L V6,,4D SPORT TOURER,BLUE,AUTO,Special,AMERICAN,CROSSOVER,7740,32219,FL
73255,2/13/2009,2005,4,DODGE,DURANGO 2WD V8 5.7L,Lim,4D SUV 5.7L LIMITED,BLACK,AUTO,Alloy,AMERICAN,MEDIUM SUV,11962,32219,FL
73256,2/19/2009,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,GREY,AUTO,Covers,AMERICAN,LARGE,7008,32219,FL
73257,2/19/2009,2004,5,DODGE,DAKOTA PICKUP 2WD V8,SLT,QUAD CAB 4.7L SLT,SILVER,AUTO,Alloy,AMERICAN,SMALL TRUCK,8083,32219,FL
73258,2/19/2009,2003,6,FORD,FOCUS 2.0L I4 EFI,SE,4D WAGON,SILVER,AUTO,Alloy,AMERICAN,COMPACT,2851,32219,FL
73259,2/19/2009,2004,5,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GOLD,AUTO,Covers,AMERICAN,LARGE,5198,32219,FL
73260,2/19/2009,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SE,4D SEDAN,GREY,AUTO,Covers,AMERICAN,MEDIUM,3875,32219,FL
73261,2/19/2009,2005,4,KIA,SORENTO 4WD 3.5L V6,EX,4D SPORT UTILITY EX,GREY,AUTO,NULL,OTHER ASIAN,MEDIUM SUV,6890,32219,FL
73262,2/19/2009,2003,6,LINCOLN,NAVIGATOR 2WD V8 5.4,,4D SUV 5.4L,SILVER,AUTO,Alloy,AMERICAN,LARGE SUV,11612,32219,FL
73263,2/19/2009,2004,5,CHEVROLET,TRAILBLAZER 4WD 6C 4,Nor,4D SUV 4.2L LS,GREY,AUTO,Alloy,AMERICAN,MEDIUM SUV,7886,32219,FL
73264,2/19/2009,2004,5,DODGE,NEON 2.0L I4 SFI,SE,4D SEDAN,BLACK,AUTO,Covers,AMERICAN,COMPACT,3885,32219,FL
73265,2/19/2009,2005,4,FORD,TAURUS 3.0L V6 EFI,SEL,4D SEDAN SEL FFV,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,5435,32219,FL
73266,2/19/2009,2006,3,FORD,MUSTANG V6 Unspecifi,Bas,2D COUPE,SILVER,AUTO,Alloy,AMERICAN,SPORTS,11653,32219,FL
73267,2/26/2009,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,SILVER,AUTO,Covers,OTHER ASIAN,MEDIUM,7066,32219,FL
73268,2/26/2009,2005,4,CHEVROLET,EQUINOX FWD V6 3.4L,LT,4D SUV LT,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,9462,32219,FL
73269,2/26/2009,2005,4,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,WHITE,AUTO,Covers,AMERICAN,MEDIUM SUV,9882,32219,FL
73270,2/26/2009,2005,4,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,SILVER,AUTO,Covers,AMERICAN,MEDIUM SUV,NULL,32219,FL
73271,2/26/2009,2007,2,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,BLUE,AUTO,Covers,OTHER ASIAN,MEDIUM,6761,32219,FL
73272,2/26/2009,2002,7,MITSUBISHI,MONTERO SPORT 2WD V6,LS,4D SPORT UTILITY ES,GOLD,AUTO,NULL,OTHER ASIAN,MEDIUM SUV,5019,32219,FL
73273,2/26/2009,2002,7,SATURN,L SERIES 2.0L I4 MPI,L10,4D SEDAN LS,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,2828,32219,FL
73274,2/26/2009,2003,6,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,WHITE,AUTO,Alloy,AMERICAN,MEDIUM SUV,6221,32219,FL
73275,2/26/2009,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,SILVER,AUTO,NULL,AMERICAN,MEDIUM,6383,32219,FL
73276,2/26/2009,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,BLUE,AUTO,Covers,OTHER ASIAN,MEDIUM,7093,32219,FL
73277,2/26/2009,2006,3,FORD,FREESTAR FWD V6 3.9L,SE,PASSENGER 3.9L LX,GREY,AUTO,Covers,AMERICAN,VAN,6984,32219,FL
73278,2/26/2009,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,COMPACT,7032,32219,FL
73279,2/26/2009,2004,5,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SPORT,SILVER,AUTO,Alloy,AMERICAN,VAN,7842,32219,FL
73280,2/26/2009,2003,6,CHEVROLET,TAHOE 2WD 5.3L V8 SF,LS,4D SUV 5.3L FFV,WHITE,AUTO,Covers,AMERICAN,LARGE SUV,9048,32219,FL
73281,2/26/2009,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,GREY,MANUAL,Covers,AMERICAN,MEDIUM,8255,32219,FL
73282,2/26/2009,2002,7,LINCOLN,CONTINENTAL 4.6L V8,,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,LARGE,NULL,32219,FL
73283,2/26/2009,2005,4,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L,BLUE,AUTO,Covers,AMERICAN,VAN,5904,32219,FL
73284,2/26/2009,2002,7,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SE SVG,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,3082,32219,FL
73285,3/5/2009,2004,5,OLDSMOBILE,ALERO 4C 2.2L I4 MPI,GL,4D SEDAN GL2,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,3835,32219,FL
73286,3/5/2009,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,NULL,AMERICAN,VAN,5646,32219,FL
73287,3/5/2009,2004,5,DODGE,NEON 2.0L I4 SFI / S,SXT,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,COMPACT,3511,32219,FL
73288,3/5/2009,2005,4,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN SXT FFV,BLUE,AUTO,Covers,AMERICAN,MEDIUM,6647,32219,FL
73289,3/5/2009,2005,4,KIA,AMANTI 3.5L V6 MPI,,4D SEDAN,WHITE,AUTO,Alloy,OTHER ASIAN,LARGE,6984,32219,FL
73290,3/5/2009,2005,4,PONTIAC,SUNFIRE 2.2L I4 MPI,,2D COUPE SE,BLUE,MANUAL,Covers,AMERICAN,COMPACT,4871,32219,FL
73291,3/5/2009,2002,7,FORD,FOCUS 2.0L I4 SFI,SE,4D SEDAN SE,RED,AUTO,Alloy,AMERICAN,COMPACT,3509,32219,FL
73292,3/5/2009,2006,3,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,MAROON,AUTO,Alloy,AMERICAN,MEDIUM SUV,10198,32219,FL
73293,3/5/2009,2005,4,CHEVROLET,AVEO 1.6L I4 EFI,LS,4D SEDAN,SILVER,AUTO,Covers,AMERICAN,COMPACT,4682,32219,FL
73294,3/5/2009,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,PURPLE,MANUAL,Covers,AMERICAN,MEDIUM,5346,32219,FL
73295,3/5/2009,2004,5,FORD,EXPLORER 2WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,SILVER,AUTO,NULL,AMERICAN,MEDIUM SUV,6284,32219,FL
73296,3/5/2009,2003,6,JEEP,GRAND CHEROKEE 2WD 6,Lar,4D WAGON LAREDO,BLUE,AUTO,Alloy,AMERICAN,MEDIUM SUV,7784,32219,FL
73297,3/5/2009,2003,6,SUZUKI,XL-7 4WD 2.7L V6 MPI,Tou,4D SPORT UTILITY,WHITE,AUTO,Alloy,OTHER ASIAN,MEDIUM SUV,5640,32219,FL
73298,3/5/2009,2004,5,CHEVROLET,IMPALA 3.8L V6 SFI,LS,4D SEDAN LS,SILVER,AUTO,Alloy,AMERICAN,LARGE,NULL,32219,FL
73299,3/5/2009,2004,5,DODGE,NEON 2.0L I4 SFI,SE,4D SEDAN,BLUE,AUTO,Covers,AMERICAN,COMPACT,3748,32219,FL
73300,3/5/2009,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,SILVER,AUTO,Covers,OTHER ASIAN,MEDIUM,5027,32219,FL
73301,3/12/2009,2002,7,CHEVROLET,1500 SILVERADO PICKU,Bas,REG CAB 4.3L LS,WHITE,AUTO,Covers,AMERICAN,LARGE TRUCK,5129,32219,FL
73302,3/12/2009,2002,7,OLDSMOBILE,ALERO V6 3.4L V6 MPI,GL,4D SEDAN GL2,GREEN,AUTO,Alloy,AMERICAN,MEDIUM,9496,32219,FL
73303,3/19/2009,2003,6,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,6166,32219,FL
73304,3/19/2009,2005,4,DODGE,MAGNUM V6 3.5L V6 MP,SE,WAGON 3.5L,GREEN,AUTO,Alloy,AMERICAN,SPECIALTY,9782,32219,FL
73305,3/19/2009,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,PURPLE,AUTO,NULL,AMERICAN,LARGE,6230,32219,FL
73306,3/19/2009,2004,5,KIA,OPTIMA V6 2.7L V6 MP,EX,4D SEDAN EX,SILVER,AUTO,NULL,OTHER ASIAN,MEDIUM,4015,32219,FL
73307,3/19/2009,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,LARGE,8435,32219,FL
73308,3/19/2009,2004,5,FORD,EXPLORER 2WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,GOLD,AUTO,Alloy,AMERICAN,MEDIUM SUV,6327,32219,FL
73309,3/19/2009,2003,6,MITSUBISHI,OUTLANDER 2WD 4C 2.4,LS,4D SPORT UTILITY LS,SILVER,AUTO,Covers,OTHER ASIAN,CROSSOVER,4889,32219,FL
73310,3/19/2009,2001,8,CHRYSLER,PT CRUISER 2.4L I-4,Bas,4D SEDAN,MAROON,AUTO,Alloy,AMERICAN,MEDIUM,3950,32219,FL
73311,3/19/2009,2002,7,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GOLD,AUTO,Covers,AMERICAN,LARGE,3676,32219,FL
73312,3/26/2009,2001,8,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.3L LX,WHITE,AUTO,Covers,AMERICAN,VAN,3278,32219,FL
73313,3/26/2009,2002,7,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,RED,AUTO,Covers,AMERICAN,LARGE TRUCK,5519,32219,FL
73314,3/26/2009,2002,7,CHEVROLET,1500 SILVERADO PICKU,Bas,EXT CAB 4.8L LS,SILVER,AUTO,Alloy,AMERICAN,LARGE TRUCK,7502,32219,FL
73315,3/26/2009,2005,4,HYUNDAI,ACCENT 1.6L I4 MPI,GLS,4D SEDAN GLS,WHITE,AUTO,Covers,OTHER ASIAN,COMPACT,4701,32219,FL
73316,3/26/2009,2002,7,CHEVROLET,CAVALIER 4C 2.2L I4,LS,4D SEDAN LS,BLUE,AUTO,NULL,AMERICAN,COMPACT,3011,32219,FL
73317,3/26/2009,2005,4,GMC,ENVOY 2WD 6C 4.2L I6,SLE,4D UTILITY 4.2L,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,9496,32219,FL
73318,3/26/2009,2004,5,FORD,EXPEDITION 2WD V8 4.,XLT,4D SUV 4.6L XLT,GREY,AUTO,Alloy,AMERICAN,LARGE SUV,9344,32219,FL
73319,9/24/2009,2005,4,FORD,FREESTAR FWD V6 3.9L,S,PASSENGER 3.9L,GREY,AUTO,Covers,AMERICAN,VAN,7693,32219,FL
73320,9/24/2009,2005,4,CHEVROLET,EQUINOX FWD V6 3.4L,LS,4D SUV LS,BLACK,AUTO,Alloy,AMERICAN,MEDIUM SUV,10372,32219,FL
73321,9/24/2009,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,5060,32219,FL
73322,9/24/2009,2006,3,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN,WHITE,AUTO,Covers,OTHER ASIAN,MEDIUM,5747,32219,FL
73323,9/24/2009,2003,6,HONDA,ACCORD 4C 2.4L I4 MP,DX,4D SEDAN DX AUTO,SILVER,AUTO,Covers,TOP LINE ASIAN,MEDIUM,8355,32219,FL
73324,9/24/2009,2006,3,SATURN,VUE 2WD 4C 2.2L I4 M,,4D CUV 2.2L,BLUE,AUTO,NULL,AMERICAN,MEDIUM SUV,9431,32219,FL
73325,9/24/2009,2006,3,CHEVROLET,AVEO 1.6L I-4 EFI DO,LS,4D SEDAN LS,SILVER,AUTO,NULL,AMERICAN,COMPACT,4702,32219,FL
73326,9/24/2009,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,NULL,AMERICAN,MEDIUM,6445,32219,FL
73327,9/24/2009,2004,5,CHEVROLET,TRAILBLAZER 2WD 6C 4,Nor,4D SUV 4.2L LS,MAROON,AUTO,Alloy,AMERICAN,MEDIUM SUV,6790,32219,FL
73328,9/24/2009,2006,3,CHEVROLET,HHR 2.2L I4 MPI,LS,4D SUV 2.2L LS,BLUE,AUTO,Covers,AMERICAN,MEDIUM,9763,32219,FL
73329,10/1/2009,2005,4,CHRYSLER,PACIFICA FWD 3.5L V6,Tou,4D SPORT,RED,AUTO,Alloy,AMERICAN,CROSSOVER,9889,32219,FL
73330,10/1/2009,2006,3,SCION,XB 1.5L I4 EFI,Bas,4D WAGON,GREY,AUTO,Alloy,OTHER ASIAN,MEDIUM,11907,32219,FL
73331,10/1/2009,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,SILVER,AUTO,Covers,AMERICAN,MEDIUM,8649,32219,FL
73332,10/1/2009,2005,4,DODGE,DURANGO 2WD V8 4.7L,ST,4D SUV 4.7L ST,RED,AUTO,Covers,AMERICAN,MEDIUM SUV,10490,32219,FL
73333,10/1/2009,2004,5,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,4020,32219,FL
73334,10/1/2009,2002,7,GMC,SONOMA PICKUP 2WD V6,SL,EXT CAB 4.3L,GOLD,AUTO,Alloy,AMERICAN,SMALL TRUCK,5729,32219,FL
73335,10/1/2009,2005,4,MAZDA,MAZDA6 2.3L I4 MFI /,i,4D SEDAN I,GREEN,AUTO,Covers,OTHER ASIAN,MEDIUM,9524,32219,FL
73336,10/1/2009,2003,6,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,SILVER,AUTO,Covers,AMERICAN,MEDIUM,3496,32219,FL
73337,10/1/2009,2005,4,DODGE,DURANGO 2WD V8 4.7L,SLT,4D SUV 4.7L SLT,WHITE,AUTO,Alloy,AMERICAN,MEDIUM SUV,12189,32219,FL
73338,10/1/2009,2005,4,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,SILVER,AUTO,Covers,AMERICAN,LARGE TRUCK,12597,32219,FL
